Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8780,1,1,1,1,e,57,SPACE,Inst,14542,TRUE,
8780,1,1,2,37,gg,53,/,Samantha,645,TRUE,
8780,1,1,3,26,gg,53,/,Alice,759,TRUE,
8780,1,1,4,48,gg,53,/,Brianna,724,TRUE,
8780,1,1,5,34,gg,53,/,Emma,727,TRUE,
8780,1,1,6,38,gg,53,/,Bella,563,TRUE,
8780,1,1,7,61,gg,53,/,Joanne,688,TRUE,
8780,1,1,8,68,gg,53,/,Daniella,500,TRUE,
8780,1,1,9,9,gg,53,/,Elizabeth,651,TRUE,
8780,1,1,10,70,gg,53,/,Penny,760,TRUE,
8780,1,1,11,13,gg,53,/,Claire,612,TRUE,
8780,1,1,12,20,gg,53,/,Tiffany,667,TRUE,
8780,1,1,13,92,gg,53,/,Anna,631,TRUE,
8780,1,1,14,71,gg,53,/,Heather,801,TRUE,
8780,1,1,15,63,gg,53,/,Scarlett,599,TRUE,
8780,1,1,16,95,gg,53,/,Lucy,725,TRUE,
8780,1,1,17,15,gg,53,/,Charlotte,696,TRUE,
8780,1,1,18,96,gg,53,/,Paula,743,TRUE,
8780,1,1,19,33,gg,53,/,Tamara,608,TRUE,
8780,1,1,20,18,gg,53,/,Rihanna,744,TRUE,
8780,1,1,21,65,gg,53,/,Olivia,623,TRUE,
8780,1,1,22,73,gg,53,/,Kaitlyn,1227,TRUE,
8780,1,1,23,56,gg,53,/,Alexandra,1118,TRUE,
8780,1,1,24,64,gg,53,/,Sarah,542,TRUE,
8780,1,1,25,39,gg,53,/,Erica,604,TRUE,
8780,1,1,26,69,gb,44,Z,Timothy,575,TRUE,
8780,1,1,27,58,gb,44,Z,Edward,704,TRUE,
8780,1,1,28,22,gb,44,Z,Michael,618,TRUE,
8780,1,1,29,52,gb,44,Z,Nathan,630,TRUE,
8780,1,1,30,90,gb,44,Z,Gary,699,TRUE,
8780,1,1,31,80,gb,44,Z,Harold,716,TRUE,
8780,1,1,32,43,gb,44,Z,Oliver,851,TRUE,
8780,1,1,33,35,gb,44,Z,Andrew,641,TRUE,
8780,1,1,34,29,gb,44,Z,Evan,828,TRUE,
8780,1,1,35,86,gb,44,Z,Alexander,651,TRUE,
8780,1,1,36,54,gb,44,Z,Victor,717,TRUE,
8780,1,1,37,3,gb,44,Z,Carl,1331,TRUE,
8780,1,1,38,82,gb,44,Z,Scott,470,TRUE,
8780,1,1,39,46,gb,44,Z,Marc,674,TRUE,
8780,1,1,40,88,gb,44,Z,Clark,710,TRUE,
8780,1,1,41,91,gb,44,Z,Simon,583,TRUE,
8780,1,1,42,75,gb,44,Z,Charles,689,TRUE,
8780,1,1,43,94,gb,53,/,Adam,556,FALSE,
8780,1,1,44,25,gb,44,Z,Christian,1117,TRUE,
8780,1,1,45,16,gb,44,Z,Gabe,988,TRUE,
8780,1,1,46,51,gb,44,Z,Lucas,689,TRUE,
8780,1,1,47,72,gb,44,Z,Kelvin,695,TRUE,
8780,1,1,48,31,gb,44,Z,Isaac,585,TRUE,
8780,1,1,49,67,gb,44,Z,Erik,880,TRUE,
8780,1,1,52,59,bg,53,/,Natalie,580,TRUE,
8780,1,1,53,57,bg,53,/,Wendy,601,TRUE,
8780,1,1,54,49,bg,53,/,Gabriella,591,TRUE,
8780,1,1,55,84,bg,53,/,Lillian,988,TRUE,
8780,1,1,56,36,bg,53,/,Alyssa,655,TRUE,
8780,1,1,57,21,bg,53,/,Hailey,719,TRUE,
8780,1,1,58,2,bg,53,/,Diana,2584,TRUE,
8780,1,1,59,45,bg,53,/,Jill,994,TRUE,
8780,1,1,60,85,bg,53,/,Isabella,628,TRUE,
8780,1,1,61,23,bg,53,/,Amelia,688,TRUE,
8780,1,1,62,87,bg,53,/,Christina,656,TRUE,
8780,1,1,63,32,bg,53,/,Grace,618,TRUE,
8780,1,1,64,12,bg,53,/,Joy,1180,TRUE,
8780,1,1,65,74,bg,53,/,Rachel,569,TRUE,
8780,1,1,66,8,bg,53,/,Victoria,720,TRUE,
8780,1,1,67,62,bg,53,/,Nicole,700,TRUE,
8780,1,1,68,93,bg,53,/,Mary,621,TRUE,
8780,1,1,69,24,bg,53,/,Cindy,555,TRUE,
8780,1,1,70,60,bg,53,/,Eve,667,TRUE,
8780,1,1,71,7,bg,53,/,Layla,676,TRUE,
8780,1,1,72,77,bg,53,/,Brittney,1088,TRUE,
8780,1,1,73,6,bg,53,/,Kaylee,1095,TRUE,
8780,1,1,74,66,bg,53,/,Stephanie,558,TRUE,
8780,1,1,75,50,bg,53,/,Michelle,543,TRUE,
8780,1,1,76,14,bb,44,Z,Paul,675,TRUE,
8780,1,1,77,10,bb,44,Z,Mike,793,TRUE,
8780,1,1,78,97,bb,44,Z,Lance,738,TRUE,
8780,1,1,79,11,bb,44,Z,Josh,672,TRUE,
8780,1,1,80,19,bb,44,Z,John,578,TRUE,
8780,1,1,81,30,bb,44,Z,William,619,TRUE,
8780,1,1,82,81,bb,44,Z,Kyle,599,TRUE,
8780,1,1,83,17,bb,44,Z,Anthony,651,TRUE,
8780,1,1,84,28,bb,44,Z,David,623,TRUE,
8780,1,1,85,78,bb,44,Z,Stephen,644,TRUE,
8780,1,1,86,83,bb,44,Z,Ethan,730,TRUE,
8780,1,1,87,4,bb,44,Z,Hector,1101,TRUE,
8780,1,1,88,79,bb,44,Z,Brian,762,TRUE,
8780,1,1,89,42,bb,44,Z,Daniel,603,TRUE,
8780,1,1,90,40,bb,44,Z,Richard,787,TRUE,
8780,1,1,91,89,bb,44,Z,Bobby,730,TRUE,
8780,1,1,92,27,bb,44,Z,Liam,1232,TRUE,
8780,1,1,93,47,bb,44,Z,Jack,639,TRUE,
8780,1,1,94,76,bb,44,Z,Samuel,909,TRUE,
8780,1,1,95,44,bb,44,Z,Ryan,552,TRUE,
8780,1,1,96,41,bb,44,Z,Nicholas,547,TRUE,
8780,1,1,97,5,bb,44,Z,Thomas,784,TRUE,
8780,1,1,98,53,bb,44,Z,Cameron,1324,TRUE,
8780,1,1,99,55,bb,44,Z,Arthur,856,TRUE,
8780,1,1,100,98,e,3,2,rec,3644,FALSE,
8780,1,1,101,99,e,2,1,sex,1743,TRUE,
8780,1,1,103,100,e,-1,South Asian,Please indicate your race:,8334,TRUE,
8780,1,1,103,101,e,-1,18,Please indicate your age:,3923,TRUE,
8780,1,1,104,102,e,-1,5,Please indicate how much exposure you have to children in a typical week in hours:,6386,TRUE,
8780,1,1,105,103,e,57,SPACE,debrief,44205,TRUE,
