Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8804,1,1,1,1,e,57,SPACE,Inst,24459,TRUE,
8804,1,1,2,82,gg,53,/,Hailey,1878,TRUE,
8804,1,1,3,35,gg,53,/,Tamara,567,TRUE,
8804,1,1,4,55,gg,53,/,Sarah,2169,TRUE,
8804,1,1,5,6,gg,53,/,Rihanna,901,TRUE,
8804,1,1,6,80,gg,53,/,Brittney,597,TRUE,
8804,1,1,7,27,gg,53,/,Diana,654,TRUE,
8804,1,1,8,68,gg,53,/,Stephanie,574,TRUE,
8804,1,1,9,72,gg,53,/,Mia,571,TRUE,
8804,1,1,10,28,gg,53,/,Carmen,699,TRUE,
8804,1,1,11,50,gg,53,/,Layla,644,TRUE,
8804,1,1,12,67,gg,53,/,Emma,507,TRUE,
8804,1,1,13,2,gg,53,/,Joy,3128,TRUE,
8804,1,1,14,77,gg,53,/,Joanne,587,TRUE,
8804,1,1,15,60,gg,53,/,Alexandra,596,TRUE,
8804,1,1,16,85,gg,53,/,Kaitlyn,633,TRUE,
8804,1,1,17,73,gg,53,/,Charlotte,588,TRUE,
8804,1,1,18,33,gg,53,/,Olivia,555,TRUE,
8804,1,1,19,61,gg,53,/,Alyssa,643,TRUE,
8804,1,1,20,18,gg,53,/,Kaylee,634,TRUE,
8804,1,1,21,3,gg,53,/,Wendy,828,TRUE,
8804,1,1,22,43,gg,53,/,Eve,629,TRUE,
8804,1,1,23,21,gg,53,/,Victoria,520,TRUE,
8804,1,1,24,38,gg,53,/,Scarlett,842,TRUE,
8804,1,1,25,62,gg,53,/,Tiffany,1242,TRUE,
8804,1,1,26,20,gb,53,/,Alexander,342,FALSE,
8804,1,1,27,59,gb,44,Z,Stephen,664,TRUE,
8804,1,1,28,97,gb,44,Z,Josh,552,TRUE,
8804,1,1,29,93,gb,44,Z,Christian,571,TRUE,
8804,1,1,30,8,gb,44,Z,Andrew,613,TRUE,
8804,1,1,31,49,gb,44,Z,Nicholas,714,TRUE,
8804,1,1,32,42,gb,44,Z,Carl,448,TRUE,
8804,1,1,33,79,gb,44,Z,Marc,972,TRUE,
8804,1,1,34,88,gb,44,Z,John,493,TRUE,
