Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5591,1,1,1,1,e,57,SPACE,"Inst.bmp",15718,True
5591,1,1,2,36,gg,53,/,"Paula",1638,True
5591,1,1,3,68,gg,53,/,"Natalie",618,True
5591,1,1,4,22,gg,53,/,"Tamara",658,True
5591,1,1,5,78,gg,44,Z,"Tiffany",406,False
5591,1,1,6,4,gg,53,/,"Scarlett",2321,True
5591,1,1,7,87,gg,53,/,"Joanne",741,True
5591,1,1,8,19,gg,53,/,"Christina",793,True
5591,1,1,9,65,gg,53,/,"Gabriella",675,True
5591,1,1,10,24,gg,53,/,"Diana",1549,True
5591,1,1,11,41,gg,53,/,"Heather",1115,True
5591,1,1,12,28,gg,53,/,"Alyssa",908,True
5591,1,1,13,52,gg,53,/,"Brianna",1700,True
5591,1,1,14,6,gg,53,/,"Alexandra",1287,True
5591,1,1,15,11,gg,53,/,"Nicole",2548,True
5591,1,1,16,34,gg,53,/,"Olivia",598,True
5591,1,1,17,53,gg,53,/,"Emma",2482,True
5591,1,1,18,47,gg,53,/,"Eve",698,True
5591,1,1,19,7,gg,53,/,"Rihanna",1101,True
5591,1,1,20,62,gg,53,/,"Claire",605,True
5591,1,1,21,88,gg,53,/,"Michelle",824,True
5591,1,1,22,55,gg,53,/,"Victoria",1050,True
5591,1,1,23,49,gg,53,/,"Joy",3771,True
5591,1,1,24,30,gg,53,/,"Jill",2141,True
5591,1,1,25,13,gg,53,/,"Alice",784,True
5591,1,1,26,80,gb,44,Z,"Ryan",553,True
5591,1,1,27,67,gb,44,Z,"Isaac",694,True
5591,1,1,28,3,gb,44,Z,"Mike",732,True
5591,1,1,29,91,gb,44,Z,"Gary",1136,True
5591,1,1,30,95,gb,44,Z,"Samuel",513,True
5591,1,1,31,70,gb,44,Z,"Adam",479,True
5591,1,1,32,77,gb,44,Z,"Thomas",554,True
5591,1,1,33,16,gb,44,Z,"Peter",543,True
5591,1,1,34,57,gb,44,Z,"Cameron",3623,True
5591,1,1,35,38,gb,44,Z,"Timothy",695,True
5591,1,1,36,74,gb,44,Z,"Victor",648,True
5591,1,1,37,63,gb,44,Z,"Evan",684,True
5591,1,1,38,51,gb,44,Z,"Michael",673,True
5591,1,1,39,12,gb,44,Z,"Charles",607,True
5591,1,1,40,50,gb,44,Z,"Lucas",931,True
5591,1,1,41,29,gb,44,Z,"Ethan",930,True
5591,1,1,42,2,gb,44,Z,"Paul",1236,True
5591,1,1,43,8,gb,44,Z,"Brett",688,True
5591,1,1,44,44,gb,44,Z,"Erik",536,True
5591,1,1,45,86,gb,44,Z,"David",637,True
5591,1,1,46,72,gb,44,Z,"Hector",1052,True
5591,1,1,47,93,gb,44,Z,"Kelvin",834,True
5591,1,1,48,32,gb,44,Z,"Anthony",590,True
5591,1,1,49,45,gb,44,Z,"Clark",452,True
5591,1,1,52,35,bg,53,/,"Cindy",1000,True
5591,1,1,53,83,bg,53,/,"Sarah",674,True
5591,1,1,54,14,bg,53,/,"Elizabeth",755,True
5591,1,1,55,59,bg,53,/,"Mary",958,True
5591,1,1,56,71,bg,53,/,"Charlotte",643,True
5591,1,1,57,66,bg,53,/,"Amelia",824,True
5591,1,1,58,84,bg,53,/,"Stephanie",673,True
5591,1,1,59,85,bg,53,/,"Samantha",582,True
5591,1,1,60,96,bg,53,/,"Wendy",1619,True
5591,1,1,61,89,bg,53,/,"Penny",990,True
5591,1,1,62,46,bg,53,/,"Grace",643,True
5591,1,1,63,58,bg,53,/,"Daniella",1864,True
5591,1,1,64,18,bg,53,/,"Brittney",1682,True
5591,1,1,65,23,bg,53,/,"Lucy",705,True
5591,1,1,66,64,bg,53,/,"Hailey",627,True
5591,1,1,67,37,bg,53,/,"Kaylee",790,True
5591,1,1,68,5,bg,53,/,"Isabella",1531,True
5591,1,1,69,31,bg,53,/,"Rachel",1198,True
5591,1,1,70,61,bg,53,/,"Bella",722,True
5591,1,1,71,73,bg,53,/,"Mia",649,True
5591,1,1,72,82,bg,53,/,"Layla",659,True
5591,1,1,73,60,bg,53,/,"Erica",760,True
5591,1,1,74,39,bg,53,/,"Carmen",1147,True
5591,1,1,75,48,bg,53,/,"Anna",1686,True
5591,1,1,76,27,bb,44,Z,"Oliver",1028,True
5591,1,1,77,10,bb,44,Z,"Richard",731,True
5591,1,1,78,76,bb,44,Z,"Edward",475,True
5591,1,1,79,94,bb,44,Z,"Christian",3091,True
5591,1,1,80,56,bb,44,Z,"Kyle",1777,True
5591,1,1,81,33,bb,44,Z,"Stephen",1648,True
5591,1,1,82,75,bb,44,Z,"Simon",487,True
5591,1,1,83,79,bb,44,Z,"Jack",668,True
5591,1,1,84,43,bb,44,Z,"William",541,True
5591,1,1,85,25,bb,44,Z,"Liam",975,True
5591,1,1,86,90,bb,44,Z,"Nathan",609,True
5591,1,1,87,40,bb,44,Z,"Josh",936,True
5591,1,1,88,26,bb,44,Z,"Nicholas",1088,True
5591,1,1,89,21,bb,44,Z,"Gabe",1208,True
5591,1,1,90,20,bb,44,Z,"Alexander",983,True
5591,1,1,91,9,bb,44,Z,"Andrew",1318,True
5591,1,1,92,42,bb,44,Z,"Carl",3214,True
5591,1,1,93,92,bb,44,Z,"Bobby",810,True
5591,1,1,94,54,bb,44,Z,"Lance",792,True
5591,1,1,95,15,bb,44,Z,"Marc",740,True
5591,1,1,96,97,bb,44,Z,"John",562,True
5591,1,1,97,17,bb,44,Z,"Daniel",3193,True
5591,1,1,98,81,bb,44,Z,"Arthur",612,True
5591,1,1,99,69,bb,44,Z,"Scott",524,True
5591,1,1,100,98,e,2,2,"rec.bmp",3715,False
5591,1,1,101,99,e,2,2,"sex.bmp",6252,False
5591,1,1,103,100,e,-1,black,"Please indicate your race:",13713,True
5591,1,1,103,101,e,-1,22,"Please indicate your age:",2098,True
5591,1,1,104,102,e,-1,30,"Please indicate how much exposure you have to children in a typical week in hours:",17441,True
5591,1,1,105,103,e,0,,"",0,False
