Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8764,1,1,1,1,e,57,SPACE,Inst,7249,TRUE,
8764,1,1,2,85,gg,53,/,Eve,1016,TRUE,
8764,1,1,3,25,gg,53,/,Emma,785,TRUE,
8764,1,1,4,27,gg,53,/,Olivia,816,TRUE,
8764,1,1,5,21,gg,53,/,Hailey,823,TRUE,
8764,1,1,6,63,gg,53,/,Isabella,738,TRUE,
8764,1,1,7,97,gg,53,/,Joanne,1477,TRUE,
8764,1,1,8,68,gg,53,/,Sarah,706,TRUE,
8764,1,1,9,14,gg,44,Z,Jill,642,FALSE,
8764,1,1,10,87,gg,53,/,Brianna,1006,TRUE,
8764,1,1,11,35,gg,53,/,Kaylee,3241,TRUE,
8764,1,1,12,5,gg,53,/,Victoria,994,TRUE,
8764,1,1,13,73,gg,53,/,Lillian,1260,TRUE,
8764,1,1,14,83,gg,53,/,Carmen,1304,TRUE,
8764,1,1,15,23,gg,53,/,Diana,592,TRUE,
8764,1,1,16,13,gg,53,/,Tiffany,469,TRUE,
8764,1,1,17,54,gg,44,Z,Stephanie,1502,FALSE,
8764,1,1,18,24,gg,53,/,Rihanna,752,TRUE,
8764,1,1,19,11,gg,53,/,Amelia,517,TRUE,
8764,1,1,20,74,gg,53,/,Gabriella,2009,TRUE,
8764,1,1,21,76,gg,53,/,Brittney,842,TRUE,
8764,1,1,22,49,gg,53,/,Rachel,1294,TRUE,
8764,1,1,23,91,gg,53,/,Lucy,753,TRUE,
8764,1,1,24,84,gg,44,Z,Heather,842,FALSE,
8764,1,1,25,64,gg,53,/,Penny,652,TRUE,
8764,1,1,26,48,gb,53,/,Carl,1848,FALSE,
8764,1,1,27,29,gb,53,/,Isaac,1894,FALSE,
8764,1,1,28,60,gb,44,Z,Gary,857,TRUE,
8764,1,1,29,95,gb,44,Z,Daniel,901,TRUE,
8764,1,1,30,81,gb,44,Z,Richard,845,TRUE,
8764,1,1,31,40,gb,53,/,Timothy,2526,FALSE,
8764,1,1,32,2,gb,44,Z,Ryan,4341,TRUE,
8764,1,1,33,70,gb,44,Z,Josh,812,TRUE,
8764,1,1,34,38,gb,44,Z,Thomas,1691,TRUE,
8764,1,1,35,32,gb,44,Z,Cameron,725,TRUE,
8764,1,1,36,67,gb,53,/,Nathan,3546,FALSE,
8764,1,1,37,30,gb,53,/,Evan,698,FALSE,
8764,1,1,38,31,gb,53,/,Brett,1149,FALSE,
8764,1,1,39,86,gb,44,Z,Peter,791,TRUE,
8764,1,1,40,89,gb,53,/,Liam,1561,FALSE,
8764,1,1,41,39,gb,44,Z,William,1023,TRUE,
8764,1,1,42,62,gb,44,Z,Charles,1362,TRUE,
8764,1,1,43,69,gb,44,Z,Ethan,1238,TRUE,
8764,1,1,44,59,gb,53,/,Christian,1052,FALSE,
8764,1,1,45,4,gb,44,Z,Mike,1913,TRUE,
8764,1,1,46,50,gb,53,/,Oliver,746,FALSE,
8764,1,1,47,90,gb,44,Z,Jack,635,TRUE,
8764,1,1,48,92,gb,44,Z,Adam,1162,TRUE,
8764,1,1,49,34,gb,44,Z,Victor,976,TRUE,
8764,1,1,52,22,bg,53,/,Bella,742,TRUE,
8764,1,1,53,18,bg,53,/,Samantha,2165,TRUE,
8764,1,1,54,26,bg,53,/,Mia,1001,TRUE,
8764,1,1,55,96,bg,44,Z,Joy,889,FALSE,
8764,1,1,56,10,bg,53,/,Michelle,1257,TRUE,
8764,1,1,57,51,bg,53,/,Mary,820,TRUE,
8764,1,1,58,8,bg,53,/,Layla,1121,TRUE,
8764,1,1,59,53,bg,53,/,Wendy,873,TRUE,
8764,1,1,60,20,bg,53,/,Natalie,2443,TRUE,
8764,1,1,61,41,bg,53,/,Elizabeth,962,TRUE,
8764,1,1,62,52,bg,53,/,Daniella,2810,TRUE,
8764,1,1,63,82,bg,53,/,Christina,867,TRUE,
8764,1,1,64,37,bg,53,/,Tamara,1578,TRUE,
8764,1,1,65,88,bg,44,Z,Cindy,694,FALSE,
