Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8781,1,1,48,89,gb,44,Z,Daniel,635,TRUE,
8781,1,1,49,13,gb,44,Z,Brian,481,TRUE,
8781,1,1,52,26,bg,53,/,Joy,684,TRUE,
8781,1,1,53,9,bg,53,/,Joanne,699,TRUE,
8781,1,1,54,10,bg,53,/,Cindy,637,TRUE,
8781,1,1,55,96,bg,44,Z,Natalie,443,FALSE,
8781,1,1,56,35,bg,53,/,Alexandra,513,TRUE,
8781,1,1,57,38,bg,53,/,Scarlett,560,TRUE,
8781,1,1,58,95,bg,44,Z,Olivia,437,FALSE,
8781,1,1,59,53,bg,53,/,Charlotte,740,TRUE,
8781,1,1,60,43,bg,53,/,Hailey,720,TRUE,
8781,1,1,61,25,bg,53,/,Samantha,537,TRUE,
8781,1,1,62,16,bg,53,/,Mary,522,TRUE,
8781,1,1,63,74,bg,53,/,Bella,652,TRUE,
8781,1,1,64,55,bg,53,/,Anna,614,TRUE,
8781,1,1,65,14,bg,53,/,Daniella,653,TRUE,
8781,1,1,66,37,bg,53,/,Alice,467,TRUE,
8781,1,1,67,24,bg,53,/,Kaylee,593,TRUE,
8781,1,1,68,8,bg,44,Z,Penny,420,FALSE,
8781,1,1,69,93,bg,53,/,Heather,664,TRUE,
8781,1,1,70,39,bg,53,/,Amelia,569,TRUE,
8781,1,1,71,29,bg,53,/,Sarah,651,TRUE,
8781,1,1,72,28,bg,53,/,Emma,479,TRUE,
8781,1,1,73,66,bg,53,/,Rihanna,484,TRUE,
8781,1,1,74,17,bg,53,/,Isabella,557,TRUE,
8781,1,1,75,27,bg,53,/,Grace,608,TRUE,
8781,1,1,76,92,bb,44,Z,Isaac,467,TRUE,
8781,1,1,77,80,bb,44,Z,Arthur,525,TRUE,
8781,1,1,78,72,bb,44,Z,Evan,460,TRUE,
8781,1,1,79,19,bb,44,Z,Adam,824,TRUE,
8781,1,1,80,45,bb,44,Z,Nathan,813,TRUE,
8781,1,1,81,44,bb,44,Z,Harold,731,TRUE,
8781,1,1,82,22,bb,44,Z,Paul,527,TRUE,
8781,1,1,83,5,bb,44,Z,Erik,634,TRUE,
8781,1,1,84,79,bb,44,Z,Carl,505,TRUE,
8781,1,1,85,64,bb,44,Z,Stephen,701,TRUE,
8781,1,1,86,90,bb,44,Z,Kyle,609,TRUE,
8781,1,1,87,60,bb,44,Z,Lucas,518,TRUE,
8781,1,1,88,87,bb,44,Z,Ryan,534,TRUE,
8781,1,1,89,82,bb,44,Z,Josh,452,TRUE,
8781,1,1,90,88,bb,44,Z,Scott,528,TRUE,
8781,1,1,91,7,bb,44,Z,Peter,482,TRUE,
8781,1,1,92,3,bb,44,Z,Liam,701,TRUE,
8781,1,1,93,73,bb,44,Z,Kelvin,538,TRUE,
8781,1,1,94,36,bb,44,Z,Mike,571,TRUE,
8781,1,1,95,84,bb,44,Z,Timothy,557,TRUE,
8781,1,1,96,52,bb,44,Z,Oliver,496,TRUE,
8781,1,1,97,23,bb,44,Z,Samuel,542,TRUE,
8781,1,1,98,48,bb,44,Z,Ethan,673,TRUE,
8781,1,1,99,12,bb,44,Z,Thomas,576,TRUE,
8781,1,1,100,98,e,3,2,rec,2000,FALSE,
8781,1,1,101,99,e,2,1,sex,1427,TRUE,
8781,1,1,103,100,e,-1,caucasian,Please indicate your race:,4153,TRUE,
8781,1,1,103,101,e,-1,20,Please indicate your age:,1684,TRUE,
8781,1,1,104,102,e,-1,0\,Please indicate how much exposure you have to children in a typical week in hours:,3438,TRUE,
8781,1,1,105,103,e,57,SPACE,debrief,155933,TRUE,
