Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5630,1,1,1,1,e,57,SPACE,"Inst.bmp",9385,True
5630,1,1,2,5,gg,53,/,"Christina",954,True
5630,1,1,3,35,gg,53,/,"Victoria",789,True
5630,1,1,4,19,gg,53,/,"Penny",1056,True
5630,1,1,5,21,gg,53,/,"Lillian",904,True
5630,1,1,6,89,gg,53,/,"Tiffany",589,True
5630,1,1,7,26,gg,53,/,"Alice",776,True
5630,1,1,8,60,gg,53,/,"Wendy",531,True
5630,1,1,9,4,gg,53,/,"Nicole",1182,True
5630,1,1,10,25,gg,53,/,"Mary",855,True
5630,1,1,11,71,gg,53,/,"Diana",544,True
5630,1,1,12,46,gg,53,/,"Rachel",617,True
5630,1,1,13,70,gg,53,/,"Mia",617,True
5630,1,1,14,94,gg,53,/,"Gabriella",721,True
5630,1,1,15,13,gg,53,/,"Olivia",614,True
5630,1,1,16,23,gg,53,/,"Sarah",607,True
5630,1,1,17,45,gg,53,/,"Samantha",544,True
5630,1,1,18,96,gg,53,/,"Erica",792,True
5630,1,1,19,29,gg,53,/,"Scarlett",604,True
5630,1,1,20,82,gg,53,/,"Isabella",600,True
5630,1,1,21,20,gg,53,/,"Daniella",712,True
5630,1,1,22,84,gg,53,/,"Paula",748,True
5630,1,1,23,3,gg,53,/,"Amelia",1350,True
5630,1,1,24,49,gg,53,/,"Anna",538,True
5630,1,1,25,43,gg,53,/,"Claire",582,True
5630,1,1,26,97,gb,44,Z,"William",545,True
5630,1,1,27,59,gb,44,Z,"Anthony",579,True
5630,1,1,28,87,gb,44,Z,"Carl",561,True
5630,1,1,29,27,gb,44,Z,"Josh",647,True
5630,1,1,30,39,gb,44,Z,"Michael",610,True
5630,1,1,31,42,gb,44,Z,"Gabe",796,True
5630,1,1,32,83,gb,44,Z,"Charles",530,True
5630,1,1,33,16,gb,44,Z,"Paul",736,True
5630,1,1,34,78,gb,44,Z,"Harold",513,True
5630,1,1,35,66,gb,44,Z,"Christian",580,True
5630,1,1,36,88,gb,44,Z,"Victor",596,True
5630,1,1,37,15,gb,44,Z,"Nicholas",859,True
5630,1,1,38,72,gb,44,Z,"Alexander",659,True
5630,1,1,39,7,gb,44,Z,"Cameron",1005,True
5630,1,1,40,38,gb,44,Z,"Kelvin",573,True
5630,1,1,41,8,gb,44,Z,"Mike",750,True
5630,1,1,42,58,gb,44,Z,"Erik",578,True
5630,1,1,43,80,gb,44,Z,"Lucas",708,True
5630,1,1,44,86,gb,44,Z,"Timothy",567,True
5630,1,1,45,54,gb,44,Z,"Clark",605,True
5630,1,1,46,65,gb,44,Z,"Hector",670,True
5630,1,1,47,24,gb,44,Z,"Scott",815,True
5630,1,1,48,53,gb,44,Z,"Daniel",504,True
5630,1,1,49,30,gb,44,Z,"Isaac",564,True
5630,1,1,52,44,bg,53,/,"Heather",591,True
5630,1,1,53,37,bg,53,/,"Jill",566,True
5630,1,1,54,50,bg,53,/,"Alexandra",460,True
5630,1,1,55,31,bg,53,/,"Michelle",621,True
5630,1,1,56,41,bg,53,/,"Layla",712,True
5630,1,1,57,77,bg,53,/,"Bella",543,True
5630,1,1,58,12,bg,53,/,"Stephanie",656,True
5630,1,1,59,34,bg,53,/,"Natalie",587,True
5630,1,1,60,22,bg,53,/,"Tamara",741,True
5630,1,1,61,90,bg,53,/,"Grace",573,True
5630,1,1,62,10,bg,53,/,"Rihanna",1235,True
5630,1,1,63,40,bg,53,/,"Lucy",600,True
5630,1,1,64,28,bg,53,/,"Alyssa",687,True
5630,1,1,65,79,bg,53,/,"Joy",686,True
5630,1,1,66,69,bg,53,/,"Joanne",667,True
5630,1,1,67,32,bg,53,/,"Emma",616,True
5630,1,1,68,67,bg,53,/,"Cindy",558,True
5630,1,1,69,18,bg,53,/,"Eve",815,True
5630,1,1,70,81,bg,53,/,"Brittney",600,True
5630,1,1,71,6,bg,53,/,"Kaitlyn",755,True
5630,1,1,72,11,bg,53,/,"Brianna",892,True
5630,1,1,73,9,bg,53,/,"Carmen",1313,True
5630,1,1,74,56,bg,53,/,"Kaylee",692,True
5630,1,1,75,85,bg,53,/,"Charlotte",591,True
5630,1,1,76,63,bb,44,Z,"Marc",706,True
5630,1,1,77,92,bb,44,Z,"Brian",570,True
5630,1,1,78,57,bb,44,Z,"Thomas",559,True
5630,1,1,79,73,bb,44,Z,"Evan",554,True
5630,1,1,80,64,bb,44,Z,"Stephen",589,True
5630,1,1,81,36,bb,44,Z,"Jack",436,True
5630,1,1,82,2,bb,44,Z,"Adam",1013,True
5630,1,1,83,91,bb,44,Z,"Ryan",502,True
5630,1,1,84,95,bb,44,Z,"Arthur",525,True
5630,1,1,85,75,bb,44,Z,"Richard",506,True
5630,1,1,86,14,bb,44,Z,"Simon",694,True
5630,1,1,87,48,bb,44,Z,"Bobby",584,True
5630,1,1,88,76,bb,44,Z,"Samuel",550,True
5630,1,1,89,51,bb,44,Z,"Brett",515,True
5630,1,1,90,55,bb,44,Z,"David",461,True
5630,1,1,91,93,bb,44,Z,"Andrew",485,True
5630,1,1,92,61,bb,44,Z,"Edward",567,True
5630,1,1,93,62,bb,44,Z,"John",434,True
5630,1,1,94,74,bb,44,Z,"Lance",675,True
5630,1,1,95,68,bb,44,Z,"Nathan",534,True
5630,1,1,96,17,bb,44,Z,"Kyle",723,True
5630,1,1,97,33,bb,44,Z,"Peter",852,True
5630,1,1,98,52,bb,44,Z,"Liam",551,True
5630,1,1,99,47,bb,44,Z,"Ethan",650,True
5630,1,1,100,98,e,2,2,"rec.bmp",4409,False
5630,1,1,101,99,e,2,2,"sex.bmp",1532,False
5630,1,1,103,100,e,-1,East Asian,"Please indicate your race:",5944,True
5630,1,1,103,101,e,-1,23,"Please indicate your age:",1583,True
5630,1,1,104,102,e,-1,1,"Please indicate how much exposure you have to children in a typical week in hours:",7810,True
5630,1,1,105,103,e,57,SPACE,"debrief.bmp",62818,True
