Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8782,1,1,68,76,bg,53,/,Natalie,808,TRUE,
8782,1,1,69,67,bg,44,Z,Elizabeth,722,FALSE,
8782,1,1,70,11,bg,53,/,Rachel,579,TRUE,
8782,1,1,71,78,bg,53,/,Heather,566,TRUE,
8782,1,1,72,95,bg,44,Z,Claire,739,FALSE,
8782,1,1,73,97,bg,53,/,Victoria,940,TRUE,
8782,1,1,74,65,bg,53,/,Eve,735,TRUE,
8782,1,1,75,8,bg,53,/,Isabella,746,TRUE,
8782,1,1,76,9,bb,44,Z,Anthony,659,TRUE,
8782,1,1,77,61,bb,44,Z,Paul,605,TRUE,
8782,1,1,78,49,bb,44,Z,Evan,598,TRUE,
8782,1,1,79,58,bb,53,/,Cameron,747,FALSE,
8782,1,1,80,86,bb,44,Z,Ryan,592,TRUE,
8782,1,1,81,32,bb,44,Z,David,555,TRUE,
8782,1,1,82,21,bb,44,Z,Edward,662,TRUE,
8782,1,1,83,90,bb,44,Z,Brian,601,TRUE,
8782,1,1,84,96,bb,44,Z,Josh,629,TRUE,
8782,1,1,85,91,bb,44,Z,Timothy,721,TRUE,
8782,1,1,86,5,bb,44,Z,Nathan,770,TRUE,
8782,1,1,87,63,bb,44,Z,Peter,602,TRUE,
8782,1,1,88,52,bb,44,Z,Bobby,761,TRUE,
8782,1,1,89,6,bb,44,Z,Daniel,666,TRUE,
8782,1,1,90,84,bb,44,Z,Marc,673,TRUE,
8782,1,1,91,13,bb,44,Z,Gary,609,TRUE,
8782,1,1,92,18,bb,44,Z,Clark,676,TRUE,
8782,1,1,93,36,bb,44,Z,Michael,501,TRUE,
8782,1,1,94,73,bb,44,Z,Victor,576,TRUE,
8782,1,1,95,75,bb,44,Z,John,552,TRUE,
8782,1,1,96,27,bb,44,Z,Christian,697,TRUE,
8782,1,1,97,30,bb,44,Z,Jack,554,TRUE,
8782,1,1,98,2,bb,44,Z,Harold,1745,TRUE,
8782,1,1,99,7,bb,44,Z,Lucas,711,TRUE,
8782,1,1,100,98,e,3,2,rec,3358,FALSE,
8782,1,1,101,99,e,2,1,sex,2147,TRUE,
8782,1,1,103,100,e,-1,East Asian,Please indicate your race:,9347,TRUE,
8782,1,1,103,101,e,-1,19,Please indicate your age:,2121,TRUE,
8782,1,1,104,102,e,-1,1,Please indicate how much exposure you have to children in a typical week in hours:,19456,TRUE,
8782,1,1,105,103,e,57,SPACE,debrief,38550,TRUE,
