Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8776,1,1,58,39,bg,53,/,Diana,752,TRUE,
8776,1,1,59,73,bg,53,/,Elizabeth,761,TRUE,
8776,1,1,60,83,bg,53,/,Samantha,769,TRUE,
8776,1,1,61,22,bg,53,/,Scarlett,1641,TRUE,
8776,1,1,62,93,bg,53,/,Paula,929,TRUE,
8776,1,1,63,94,bg,53,/,Christina,859,TRUE,
8776,1,1,64,76,bg,53,/,Tiffany,727,TRUE,
8776,1,1,65,52,bg,53,/,Amelia,525,TRUE,
8776,1,1,66,82,bg,53,/,Stephanie,676,TRUE,
8776,1,1,67,28,bg,53,/,Isabella,1002,TRUE,
8776,1,1,68,37,bg,53,/,Anna,796,TRUE,
8776,1,1,69,70,bg,53,/,Olivia,1255,TRUE,
8776,1,1,70,38,bg,53,/,Rihanna,908,TRUE,
8776,1,1,71,36,bg,53,/,Alyssa,997,TRUE,
8776,1,1,72,68,bg,53,/,Natalie,1622,TRUE,
8776,1,1,73,13,bg,53,/,Charlotte,1174,TRUE,
8776,1,1,74,18,bg,53,/,Joanne,849,TRUE,
8776,1,1,75,31,bg,53,/,Layla,1184,TRUE,
8776,1,1,76,20,bb,44,Z,William,1187,TRUE,
8776,1,1,77,47,bb,44,Z,Hector,857,TRUE,
8776,1,1,78,27,bb,44,Z,Nicholas,1078,TRUE,
8776,1,1,79,51,bb,44,Z,Liam,848,TRUE,
8776,1,1,80,56,bb,44,Z,David,639,TRUE,
8776,1,1,81,40,bb,44,Z,Samuel,968,TRUE,
8776,1,1,82,41,bb,44,Z,Clark,1666,TRUE,
8776,1,1,83,91,bb,44,Z,Alexander,904,TRUE,
8776,1,1,84,86,bb,44,Z,Edward,1005,TRUE,
8776,1,1,85,78,bb,44,Z,Jack,707,TRUE,
8776,1,1,86,34,bb,44,Z,Simon,723,TRUE,
8776,1,1,87,61,bb,44,Z,Brian,1365,TRUE,
8776,1,1,88,72,bb,44,Z,Peter,651,TRUE,
8776,1,1,89,74,bb,44,Z,Victor,746,TRUE,
8776,1,1,90,67,bb,44,Z,Brett,1723,TRUE,
8776,1,1,91,46,bb,44,Z,Richard,718,TRUE,
8776,1,1,92,4,bb,44,Z,Anthony,2822,TRUE,
8776,1,1,93,33,bb,44,Z,Kyle,987,TRUE,
8776,1,1,94,29,bb,44,Z,Mike,561,TRUE,
8776,1,1,95,63,bb,44,Z,Timothy,2038,TRUE,
8776,1,1,96,92,bb,53,/,Evan,828,FALSE,
8776,1,1,97,25,bb,44,Z,Adam,1206,TRUE,
8776,1,1,98,44,bb,44,Z,Andrew,798,TRUE,
8776,1,1,99,12,bb,44,Z,John,1132,TRUE,
8776,1,1,100,98,e,3,2,rec,5714,FALSE,
8776,1,1,101,99,e,2,1,sex,2666,TRUE,
8776,1,1,103,100,e,-1,Asian ,Please indicate your race:,12550,TRUE,
8776,1,1,103,101,e,-1,eighteen ,Please indicate your age:,6338,TRUE,
8776,1,1,104,102,e,-1,two hours ,Please indicate how much exposure you have to children in a typical week in hours:,15137,TRUE,
