Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8771,1,1,1,1,e,57,SPACE,Inst,23118,TRUE,
8771,1,1,2,5,gg,53,/,Samantha,2373,TRUE,
8771,1,1,3,77,gg,53,/,Christina,995,TRUE,
8771,1,1,4,38,gg,53,/,Alice,790,TRUE,
8771,1,1,5,87,gg,53,/,Michelle,859,TRUE,
8771,1,1,6,93,gg,53,/,Lillian,1214,TRUE,
8771,1,1,7,70,gg,53,/,Stephanie,2237,TRUE,
8771,1,1,8,40,gg,44,Z,Layla,2252,FALSE,
8771,1,1,9,46,gg,53,/,Heather,1096,TRUE,
8771,1,1,10,89,gg,53,/,Wendy,1449,TRUE,
8771,1,1,11,81,gg,53,/,Daniella,2990,TRUE,
8771,1,1,12,73,gg,53,/,Charlotte,4100,TRUE,
8771,1,1,13,49,gg,44,Z,Amelia,2097,FALSE,
8771,1,1,14,79,gg,53,/,Natalie,2763,TRUE,
8771,1,1,15,51,gg,53,/,Alexandra,2535,TRUE,
8771,1,1,16,76,gg,53,/,Alyssa,1146,TRUE,
8771,1,1,17,6,gg,53,/,Erica,1589,TRUE,
8771,1,1,18,20,gg,53,/,Cindy,851,TRUE,
8771,1,1,19,60,gg,53,/,Diana,1400,TRUE,
8771,1,1,20,14,gg,53,/,Carmen,2797,TRUE,
8771,1,1,21,63,gg,53,/,Victoria,1307,TRUE,
8771,1,1,22,10,gg,53,/,Scarlett,1230,TRUE,
8771,1,1,23,74,gg,53,/,Brittney,1439,TRUE,
8771,1,1,24,18,gg,44,Z,Joy,1951,FALSE,
8771,1,1,25,50,gg,53,/,Lucy,716,TRUE,
8771,1,1,26,34,gb,44,Z,Adam,1033,TRUE,
8771,1,1,27,47,gb,44,Z,Lucas,932,TRUE,
8771,1,1,28,42,gb,44,Z,Clark,2248,TRUE,
8771,1,1,29,39,gb,44,Z,Michael,1838,TRUE,
8771,1,1,30,13,gb,44,Z,Jack,964,TRUE,
8771,1,1,31,54,gb,53,/,Erik,2876,FALSE,
8771,1,1,32,48,gb,44,Z,Victor,1126,TRUE,
8771,1,1,33,97,gb,44,Z,Mike,619,TRUE,
8771,1,1,34,83,gb,44,Z,Thomas,1329,TRUE,
8771,1,1,35,16,gb,44,Z,Brian,924,TRUE,
8771,1,1,36,92,gb,44,Z,Nathan,1340,TRUE,
8771,1,1,37,61,gb,44,Z,Josh,1360,TRUE,
8771,1,1,38,28,gb,53,/,Christian,1583,FALSE,
8771,1,1,39,11,gb,53,/,Carl,1467,FALSE,
8771,1,1,40,7,gb,44,Z,Cameron,1333,TRUE,
8771,1,1,41,71,gb,53,/,Lance,1923,FALSE,
8771,1,1,42,35,gb,44,Z,Kelvin,1470,TRUE,
8771,1,1,43,91,gb,44,Z,Timothy,2029,TRUE,
8771,1,1,44,43,gb,44,Z,Scott,1270,TRUE,
8771,1,1,45,4,gb,44,Z,Paul,1797,TRUE,
8771,1,1,46,37,gb,44,Z,Daniel,899,TRUE,
8771,1,1,47,29,gb,44,Z,Samuel,1127,TRUE,
8771,1,1,48,26,gb,44,Z,Ethan,1102,TRUE,
8771,1,1,49,19,gb,44,Z,Harold,3552,TRUE,
8771,1,1,52,27,bg,53,/,Eve,1049,TRUE,
8771,1,1,53,3,bg,53,/,Emma,981,TRUE,
8771,1,1,54,75,bg,53,/,Claire,1294,TRUE,
8771,1,1,55,68,bg,53,/,Sarah,739,TRUE,
8771,1,1,56,82,bg,53,/,Bella,1518,TRUE,
8771,1,1,57,52,bg,53,/,Gabriella,3177,TRUE,
8771,1,1,58,31,bg,53,/,Mia,881,TRUE,
8771,1,1,59,41,bg,53,/,Rihanna,1217,TRUE,
8771,1,1,60,59,bg,53,/,Tamara,1658,TRUE,
8771,1,1,61,58,bg,53,/,Hailey,2336,TRUE,
8771,1,1,62,88,bg,53,/,Olivia,809,TRUE,
8771,1,1,63,85,bg,53,/,Penny,2762,TRUE,
8771,1,1,64,24,bg,53,/,Elizabeth,1352,TRUE,
8771,1,1,65,8,bg,53,/,Tiffany,1343,TRUE,
8771,1,1,66,53,bg,53,/,Isabella,1123,TRUE,
8771,1,1,67,32,bg,44,Z,Anna,933,FALSE,
8771,1,1,68,65,bg,53,/,Nicole,1588,TRUE,
8771,1,1,69,22,bg,53,/,Kaylee,3136,TRUE,
8771,1,1,70,2,bg,53,/,Jill,3553,TRUE,
8771,1,1,71,72,bg,53,/,Rachel,831,TRUE,
8771,1,1,72,84,bg,53,/,Grace,1836,TRUE,
