Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5509,1,1,1,1,e,57,SPACE,"Inst.bmp",18144,True
5509,1,1,2,65,gg,53,/,"Joanne",620,True
5509,1,1,3,3,gg,53,/,"Mia",1909,True
5509,1,1,4,79,gg,53,/,"Natalie",1479,True
5509,1,1,5,96,gg,53,/,"Jill",878,True
5509,1,1,6,75,gg,53,/,"Charlotte",1119,True
5509,1,1,7,54,gg,53,/,"Lucy",640,True
5509,1,1,8,45,gg,53,/,"Claire",888,True
5509,1,1,9,18,gg,53,/,"Tamara",1160,True
5509,1,1,10,66,gg,53,/,"Gabriella",733,True
5509,1,1,11,55,gg,53,/,"Grace",973,True
5509,1,1,12,73,gg,53,/,"Heather",640,True
5509,1,1,13,71,gg,53,/,"Olivia",677,True
5509,1,1,14,21,gg,53,/,"Nicole",858,True
5509,1,1,15,56,gg,53,/,"Samantha",629,True
5509,1,1,16,67,gg,53,/,"Hailey",862,True
5509,1,1,17,94,gg,53,/,"Mary",716,True
5509,1,1,18,6,gg,53,/,"Joy",2252,True
5509,1,1,19,82,gg,53,/,"Amelia",831,True
5509,1,1,20,70,gg,53,/,"Anna",640,True
5509,1,1,21,47,gg,53,/,"Brianna",1099,True
5509,1,1,22,52,gg,53,/,"Eve",704,True
5509,1,1,23,26,gg,53,/,"Cindy",567,True
5509,1,1,24,61,gg,53,/,"Lillian",914,True
5509,1,1,25,7,gg,53,/,"Sarah",883,True
5509,1,1,26,16,gb,44,Z,"William",612,True
5509,1,1,27,29,gb,44,Z,"Adam",564,True
5509,1,1,28,11,gb,44,Z,"Kelvin",1460,True
5509,1,1,29,46,gb,53,/,"Nicholas",844,False
5509,1,1,30,39,gb,44,Z,"Mike",551,True
5509,1,1,31,92,gb,53,/,"Carl",1132,False
5509,1,1,32,80,gb,44,Z,"John",1790,True
5509,1,1,33,60,gb,44,Z,"Lance",877,True
5509,1,1,34,62,gb,44,Z,"Gary",813,True
5509,1,1,35,53,gb,44,Z,"Anthony",564,True
5509,1,1,36,89,gb,44,Z,"Andrew",544,True
5509,1,1,37,12,gb,44,Z,"Simon",681,True
5509,1,1,38,59,gb,44,Z,"Lucas",980,True
5509,1,1,39,91,gb,53,/,"Cameron",3052,False
5509,1,1,40,38,gb,44,Z,"Victor",557,True
5509,1,1,41,90,gb,44,Z,"Liam",963,True
5509,1,1,42,48,gb,53,/,"Gabe",2808,False
5509,1,1,43,28,gb,44,Z,"Kyle",854,True
5509,1,1,44,88,gb,44,Z,"Erik",882,True
5509,1,1,45,68,gb,53,/,"Evan",4813,False
5509,1,1,46,49,gb,44,Z,"Peter",559,True
5509,1,1,47,27,gb,44,Z,"Ethan",674,True
5509,1,1,48,97,gb,44,Z,"Richard",533,True
5509,1,1,49,35,gb,44,Z,"Stephen",770,True
5509,1,1,52,50,bg,53,/,"Paula",970,True
5509,1,1,53,9,bg,53,/,"Brittney",760,True
5509,1,1,54,2,bg,53,/,"Alice",2189,True
5509,1,1,55,4,bg,53,/,"Alyssa",1657,True
5509,1,1,56,37,bg,53,/,"Diana",723,True
5509,1,1,57,23,bg,53,/,"Kaitlyn",3256,True
5509,1,1,58,24,bg,53,/,"Alexandra",750,True
5509,1,1,59,58,bg,53,/,"Bella",644,True
5509,1,1,60,30,bg,53,/,"Isabella",647,True
5509,1,1,61,8,bg,53,/,"Michelle",1025,True
5509,1,1,62,72,bg,53,/,"Tiffany",658,True
5509,1,1,63,69,bg,53,/,"Carmen",2773,True
5509,1,1,64,57,bg,53,/,"Rihanna",646,True
5509,1,1,65,93,bg,53,/,"Daniella",1054,True
5509,1,1,66,5,bg,53,/,"Wendy",864,True
5509,1,1,67,81,bg,53,/,"Stephanie",1176,True
5509,1,1,68,51,bg,53,/,"Layla",908,True
5509,1,1,69,14,bg,53,/,"Penny",940,True
5509,1,1,70,76,bg,53,/,"Emma",587,True
5509,1,1,71,40,bg,53,/,"Christina",689,True
5509,1,1,72,17,bg,53,/,"Kaylee",891,True
5509,1,1,73,34,bg,53,/,"Erica",1083,True
5509,1,1,74,13,bg,53,/,"Elizabeth",694,True
5509,1,1,75,25,bg,53,/,"Victoria",680,True
5509,1,1,76,10,bb,53,/,"Brett",3563,False
5509,1,1,77,78,bb,53,/,"Oliver",558,False
5509,1,1,78,64,bb,44,Z,"Hector",1087,True
5509,1,1,79,86,bb,44,Z,"Timothy",980,True
5509,1,1,80,95,bb,44,Z,"Marc",1257,True
5509,1,1,81,44,bb,44,Z,"David",565,True
5509,1,1,82,22,bb,44,Z,"Ryan",559,True
5509,1,1,83,83,bb,44,Z,"Thomas",543,True
5509,1,1,84,85,bb,44,Z,"Michael",837,True
5509,1,1,85,63,bb,44,Z,"Arthur",614,True
5509,1,1,86,20,bb,44,Z,"Isaac",867,True
5509,1,1,87,84,bb,44,Z,"Jack",505,True
5509,1,1,88,33,bb,44,Z,"Charles",564,True
5509,1,1,89,31,bb,44,Z,"Scott",558,True
5509,1,1,90,32,bb,44,Z,"Daniel",535,True
5509,1,1,91,41,bb,44,Z,"Brian",577,True
5509,1,1,92,77,bb,44,Z,"Paul",548,True
5509,1,1,93,87,bb,44,Z,"Harold",679,True
5509,1,1,94,15,bb,44,Z,"Bobby",702,True
5509,1,1,95,42,bb,44,Z,"Alexander",505,True
5509,1,1,96,19,bb,44,Z,"Nathan",611,True
5509,1,1,97,36,bb,53,/,"Christian",6668,False
5509,1,1,98,43,bb,44,Z,"Josh",573,True
5509,1,1,99,74,bb,53,/,"Clark",840,False
5509,1,1,100,98,e,2,2,"rec.bmp",7598,False
5509,1,1,101,99,e,2,2,"sex.bmp",6290,False
5509,1,1,103,100,e,-1,Asian,"Please indicate your race:",5879,True
5509,1,1,103,101,e,-1,24,"Please indicate your age:",2534,True
5509,1,1,104,102,e,-1,1 hour,"Please indicate how much exposure you have to children in a typical week in hours:",12632,True
5509,1,1,105,103,e,57,SPACE,"debrief.bmp",30965,True
