Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5648,1,1,68,21,bg,44,Z,"Jill",3695,False
5648,1,1,69,3,bg,53,/,"Lillian",2557,True
5648,1,1,70,28,bg,53,/,"Anna",700,True
5648,1,1,71,48,bg,44,Z,"Joy",493,False
5648,1,1,72,87,bg,53,/,"Christina",593,True
5648,1,1,73,36,bg,53,/,"Mia",1694,True
5648,1,1,74,15,bg,53,/,"Gabriella",1406,True
5648,1,1,75,27,bg,53,/,"Nicole",805,True
5648,1,1,76,74,bb,44,Z,"Evan",439,True
5648,1,1,77,41,bb,44,Z,"Nathan",599,True
5648,1,1,78,59,bb,44,Z,"Ryan",836,True
5648,1,1,79,81,bb,44,Z,"Peter",856,True
5648,1,1,80,60,bb,44,Z,"Michael",690,True
5648,1,1,81,52,bb,44,Z,"Edward",628,True
5648,1,1,82,92,bb,44,Z,"Samuel",1064,True
5648,1,1,83,2,bb,44,Z,"Christian",2796,True
5648,1,1,84,54,bb,44,Z,"Ethan",560,True
5648,1,1,85,16,bb,44,Z,"Isaac",2591,True
5648,1,1,86,46,bb,44,Z,"Paul",517,True
5648,1,1,87,6,bb,44,Z,"John",834,True
5648,1,1,88,64,bb,44,Z,"Stephen",1775,True
5648,1,1,89,86,bb,44,Z,"William",525,True
5648,1,1,90,75,bb,44,Z,"Adam",404,True
5648,1,1,91,22,bb,44,Z,"Marc",925,True
5648,1,1,92,70,bb,44,Z,"Richard",1737,True
5648,1,1,93,83,bb,44,Z,"Daniel",731,True
5648,1,1,94,82,bb,44,Z,"Cameron",1295,True
5648,1,1,95,23,bb,44,Z,"Timothy",1136,True
5648,1,1,96,17,bb,44,Z,"Lance",1751,True
5648,1,1,97,32,bb,44,Z,"Anthony",1019,True
5648,1,1,98,77,bb,44,Z,"Jack",492,True
5648,1,1,99,26,bb,44,Z,"Kelvin",573,True
5648,1,1,100,98,e,2,2,"rec.bmp",3526,False
5648,1,1,101,99,e,2,2,"sex.bmp",2260,False
5648,1,1,103,100,e,-1,Brown - south asian,"Please indicate your race:",21439,True
5648,1,1,103,101,e,-1,23,"Please indicate your age:",2548,True
5648,1,1,104,102,e,-1,1,"Please indicate how much exposure you have to children in a typical week in hours:",22468,True
5648,1,1,105,103,e,57,SPACE,"debrief.bmp",3239,True
