Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5637,1,1,57,71,bg,53,/,"Brittney",624,True
5637,1,1,58,22,bg,53,/,"Rachel",621,True
5637,1,1,59,27,bg,53,/,"Alyssa",566,True
5637,1,1,60,73,bg,53,/,"Christina",590,True
5637,1,1,61,52,bg,53,/,"Charlotte",573,True
5637,1,1,62,51,bg,53,/,"Scarlett",531,True
5637,1,1,63,47,bg,53,/,"Emma",581,True
5637,1,1,64,70,bg,53,/,"Stephanie",615,True
5637,1,1,65,8,bg,53,/,"Carmen",1239,True
5637,1,1,66,92,bg,53,/,"Mary",588,True
5637,1,1,67,37,bg,53,/,"Daniella",506,True
5637,1,1,68,36,bg,53,/,"Eve",693,True
5637,1,1,69,61,bg,53,/,"Joy",682,True
5637,1,1,70,93,bg,53,/,"Sarah",557,True
5637,1,1,71,20,bg,44,Z,"Alice",463,False
5637,1,1,72,56,bg,53,/,"Wendy",696,True
5637,1,1,73,94,bg,53,/,"Anna",552,True
5637,1,1,74,63,bg,53,/,"Mia",580,True
5637,1,1,75,75,bg,53,/,"Elizabeth",581,True
5637,1,1,76,76,bb,44,Z,"Anthony",670,True
5637,1,1,77,45,bb,44,Z,"Christian",649,True
5637,1,1,78,6,bb,44,Z,"Adam",591,True
5637,1,1,79,38,bb,44,Z,"Clark",646,True
5637,1,1,80,2,bb,44,Z,"Timothy",1134,True
5637,1,1,81,42,bb,44,Z,"David",586,True
5637,1,1,82,84,bb,44,Z,"Ryan",631,True
5637,1,1,83,90,bb,44,Z,"Lance",1104,True
5637,1,1,84,15,bb,44,Z,"Josh",419,True
5637,1,1,85,3,bb,44,Z,"Evan",650,True
5637,1,1,86,89,bb,44,Z,"Brian",1182,True
5637,1,1,87,67,bb,44,Z,"Kelvin",596,True
5637,1,1,88,91,bb,44,Z,"Gabe",795,True
5637,1,1,89,65,bb,44,Z,"Cameron",814,True
5637,1,1,90,48,bb,44,Z,"Harold",696,True
5637,1,1,91,72,bb,44,Z,"Peter",638,True
5637,1,1,92,55,bb,44,Z,"Stephen",567,True
5637,1,1,93,57,bb,44,Z,"Erik",614,True
5637,1,1,94,86,bb,44,Z,"Samuel",653,True
5637,1,1,95,64,bb,44,Z,"Paul",621,True
5637,1,1,96,69,bb,44,Z,"Thomas",607,True
5637,1,1,97,25,bb,44,Z,"Isaac",574,True
5637,1,1,98,16,bb,44,Z,"Alexander",483,True
5637,1,1,99,4,bb,44,Z,"Richard",657,True
5637,1,1,100,98,e,2,2,"rec.bmp",3444,False
5637,1,1,101,99,e,2,2,"sex.bmp",2966,False
5637,1,1,103,100,e,-1,African,"Please indicate your race:",6338,True
5637,1,1,103,101,e,-1,19,"Please indicate your age:",2231,True
5637,1,1,104,102,e,-1,4,"Please indicate how much exposure you have to children in a typical week in hours:",23380,True
5637,1,1,105,103,e,57,SPACE,"debrief.bmp",2154,True
