Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8785,1,1,81,95,bb,44,Z,John,531,TRUE,
8785,1,1,82,60,bb,44,Z,Arthur,545,TRUE,
8785,1,1,83,14,bb,44,Z,Carl,716,TRUE,
8785,1,1,84,56,bb,44,Z,Gabe,526,TRUE,
8785,1,1,85,74,bb,44,Z,Gary,502,TRUE,
8785,1,1,86,86,bb,44,Z,Victor,517,TRUE,
8785,1,1,87,36,bb,44,Z,Adam,389,TRUE,
8785,1,1,88,40,bb,44,Z,Samuel,490,TRUE,
8785,1,1,89,45,bb,44,Z,Richard,703,TRUE,
8785,1,1,90,84,bb,44,Z,Thomas,543,TRUE,
8785,1,1,91,29,bb,44,Z,Peter,516,TRUE,
8785,1,1,92,59,bb,44,Z,Nicholas,527,TRUE,
8785,1,1,93,20,bb,44,Z,William,696,TRUE,
8785,1,1,94,85,bb,53,/,Ethan,465,FALSE,
8785,1,1,95,25,bb,44,Z,Nathan,497,TRUE,
8785,1,1,96,79,bb,44,Z,Harold,579,TRUE,
8785,1,1,97,55,bb,44,Z,Edward,573,TRUE,
8785,1,1,98,83,bb,44,Z,Anthony,391,TRUE,
8785,1,1,99,34,bb,44,Z,Marc,458,TRUE,
8785,1,1,100,98,e,3,2,rec,4840,FALSE,
8785,1,1,101,99,e,2,1,sex,2226,TRUE,
8785,1,1,103,100,e,-1,East Asian,Please indicate your race:,9247,TRUE,
8785,1,1,103,101,e,-1,19,Please indicate your age:,2585,TRUE,
8785,1,1,104,102,e,-1,2,Please indicate how much exposure you have to children in a typical week in hours:,13756,TRUE,
8785,1,1,105,103,e,57,SPACE,debrief,61216,TRUE,
