Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8779,1,1,46,69,gb,44,Z,Harold,581,TRUE,
8779,1,1,47,59,gb,44,Z,Brian,651,TRUE,
8779,1,1,48,9,gb,44,Z,John,779,TRUE,
8779,1,1,49,86,gb,44,Z,Thomas,781,TRUE,
8779,1,1,52,29,bg,53,/,Mary,768,TRUE,
8779,1,1,53,74,bg,44,Z,Nicole,588,FALSE,
8779,1,1,54,72,bg,53,/,Kaylee,588,TRUE,
8779,1,1,55,10,bg,53,/,Stephanie,963,TRUE,
8779,1,1,56,12,bg,53,/,Scarlett,978,TRUE,
8779,1,1,57,19,bg,53,/,Alexandra,606,TRUE,
8779,1,1,58,15,bg,53,/,Cindy,750,TRUE,
8779,1,1,59,81,bg,53,/,Kaitlyn,1475,TRUE,
8779,1,1,60,5,bg,53,/,Rihanna,867,TRUE,
8779,1,1,61,46,bg,53,/,Paula,887,TRUE,
8779,1,1,62,43,bg,53,/,Penny,590,TRUE,
8779,1,1,63,96,bg,53,/,Isabella,627,TRUE,
8779,1,1,64,11,bg,53,/,Carmen,1412,TRUE,
8779,1,1,65,71,bg,53,/,Anna,588,TRUE,
8779,1,1,66,24,bg,44,Z,Eve,1114,FALSE,
8779,1,1,67,95,bg,53,/,Rachel,603,TRUE,
8779,1,1,68,8,bg,53,/,Joy,794,TRUE,
8779,1,1,69,50,bg,53,/,Elizabeth,524,TRUE,
8779,1,1,70,23,bg,53,/,Joanne,772,TRUE,
8779,1,1,71,89,bg,53,/,Hailey,768,TRUE,
8779,1,1,72,35,bg,53,/,Alice,922,TRUE,
8779,1,1,73,28,bg,53,/,Brianna,809,TRUE,
8779,1,1,74,16,bg,53,/,Tamara,608,TRUE,
8779,1,1,75,79,bg,53,/,Victoria,802,TRUE,
8779,1,1,76,94,bb,44,Z,Lance,771,TRUE,
8779,1,1,77,31,bb,44,Z,Andrew,732,TRUE,
8779,1,1,78,82,bb,44,Z,Charles,1136,TRUE,
8779,1,1,79,60,bb,44,Z,Evan,583,TRUE,
8779,1,1,80,25,bb,44,Z,Oliver,1148,TRUE,
8779,1,1,81,21,bb,44,Z,Adam,537,TRUE,
8779,1,1,82,42,bb,44,Z,Nicholas,615,TRUE,
8779,1,1,83,73,bb,44,Z,Christian,771,TRUE,
8779,1,1,84,78,bb,44,Z,Nathan,943,TRUE,
8779,1,1,85,65,bb,44,Z,Timothy,540,TRUE,
8779,1,1,86,3,bb,44,Z,Lucas,999,TRUE,
8779,1,1,87,38,bb,44,Z,Isaac,637,TRUE,
8779,1,1,88,17,bb,44,Z,Gabe,751,TRUE,
8779,1,1,89,66,bb,44,Z,Mike,558,TRUE,
8779,1,1,90,97,bb,44,Z,Marc,545,TRUE,
8779,1,1,91,39,bb,44,Z,Peter,723,TRUE,
8779,1,1,92,55,bb,44,Z,Clark,790,TRUE,
8779,1,1,93,56,bb,44,Z,Anthony,544,TRUE,
8779,1,1,94,14,bb,44,Z,Liam,909,TRUE,
8779,1,1,95,93,bb,44,Z,Jack,679,TRUE,
8779,1,1,96,33,bb,44,Z,Stephen,610,TRUE,
8779,1,1,97,41,bb,44,Z,William,568,TRUE,
8779,1,1,98,44,bb,44,Z,Edward,863,TRUE,
8779,1,1,99,88,bb,44,Z,Kyle,809,TRUE,
8779,1,1,100,98,e,3,2,rec,5131,FALSE,
8779,1,1,101,99,e,2,1,sex,2354,TRUE,
8779,1,1,103,100,e,-1,Jewish,Please indicate your race:,10811,TRUE,
8779,1,1,103,101,e,-1,17,Please indicate your age:,4059,TRUE,
8779,1,1,104,102,e,-1,40,Please indicate how much exposure you have to children in a typical week in hours:,23381,TRUE,
8779,1,1,105,103,e,57,SPACE,debrief,153686,TRUE,
