Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8791,1,1,1,1,e,57,SPACE,Inst,34503,TRUE,
8791,1,1,2,5,gg,53,/,Gabriella,670,TRUE,
8791,1,1,3,39,gg,53,/,Brianna,747,TRUE,
8791,1,1,4,66,gg,44,Z,Penny,1002,FALSE,
8791,1,1,5,20,gg,53,/,Michelle,739,TRUE,
8791,1,1,6,7,gg,53,/,Tiffany,603,TRUE,
8791,1,1,7,59,gg,53,/,Christina,729,TRUE,
8791,1,1,8,52,gg,53,/,Bella,725,TRUE,
8791,1,1,9,9,gg,53,/,Natalie,756,TRUE,
8791,1,1,10,32,gg,53,/,Tamara,746,TRUE,
8791,1,1,11,60,gg,53,/,Paula,1259,TRUE,
8791,1,1,12,67,gg,53,/,Lillian,808,TRUE,
8791,1,1,13,80,gg,53,/,Samantha,799,TRUE,
8791,1,1,14,72,gg,53,/,Wendy,717,TRUE,
8791,1,1,15,35,gg,53,/,Brittney,722,TRUE,
8791,1,1,16,85,gg,53,/,Anna,846,TRUE,
8791,1,1,17,87,gg,44,Z,Sarah,816,FALSE,
8791,1,1,18,64,gg,53,/,Joanne,686,TRUE,
8791,1,1,19,97,gg,53,/,Claire,852,TRUE,
8791,1,1,20,69,gg,53,/,Carmen,957,TRUE,
8791,1,1,21,53,gg,53,/,Lucy,873,TRUE,
8791,1,1,22,51,gg,53,/,Grace,898,TRUE,
8791,1,1,23,14,gg,53,/,Eve,683,TRUE,
8791,1,1,24,16,gg,53,/,Diana,793,TRUE,
8791,1,1,25,30,gg,53,/,Amelia,924,TRUE,
8791,1,1,26,2,gb,44,Z,Isaac,850,TRUE,
8791,1,1,27,56,gb,44,Z,Mike,703,TRUE,
8791,1,1,28,6,gb,44,Z,Bobby,795,TRUE,
8791,1,1,29,38,gb,44,Z,Josh,637,TRUE,
8791,1,1,30,76,gb,44,Z,David,655,TRUE,
8791,1,1,31,62,gb,44,Z,Thomas,844,TRUE,
8791,1,1,32,12,gb,44,Z,Samuel,732,TRUE,
8791,1,1,33,73,gb,53,/,Charles,736,FALSE,
8791,1,1,34,13,gb,44,Z,Gary,678,TRUE,
8791,1,1,35,91,gb,44,Z,Nicholas,637,TRUE,
8791,1,1,36,54,gb,44,Z,Edward,877,TRUE,
8791,1,1,37,24,gb,44,Z,Christian,774,TRUE,
8791,1,1,38,27,gb,53,/,Brett,787,FALSE,
8791,1,1,39,82,gb,44,Z,John,705,TRUE,
8791,1,1,40,29,gb,44,Z,Ryan,671,TRUE,
8791,1,1,41,70,gb,44,Z,Evan,790,TRUE,
8791,1,1,42,22,gb,44,Z,Harold,657,TRUE,
8791,1,1,43,63,gb,44,Z,Kelvin,682,TRUE,
8791,1,1,44,83,gb,44,Z,Scott,764,TRUE,
8791,1,1,45,11,gb,44,Z,Oliver,788,TRUE,
8791,1,1,46,65,gb,44,Z,Erik,810,TRUE,
8791,1,1,47,78,gb,44,Z,Michael,805,TRUE,
8791,1,1,48,15,gb,44,Z,Lucas,742,TRUE,
8791,1,1,49,25,gb,44,Z,Timothy,727,TRUE,
8791,1,1,52,71,bg,53,/,Cindy,647,TRUE,
8791,1,1,53,96,bg,53,/,Stephanie,772,TRUE,
8791,1,1,54,40,bg,53,/,Victoria,645,TRUE,
8791,1,1,55,18,bg,53,/,Alyssa,882,TRUE,
8791,1,1,56,37,bg,53,/,Alexandra,856,TRUE,
8791,1,1,57,46,bg,53,/,Kaylee,737,TRUE,
8791,1,1,58,19,bg,44,Z,Scarlett,654,FALSE,
8791,1,1,59,23,bg,53,/,Nicole,798,TRUE,
8791,1,1,60,34,bg,53,/,Mary,670,TRUE,
8791,1,1,61,81,bg,53,/,Isabella,759,TRUE,
8791,1,1,62,28,bg,53,/,Erica,832,TRUE,
8791,1,1,63,3,bg,53,/,Hailey,641,TRUE,
8791,1,1,64,4,bg,44,Z,Elizabeth,599,FALSE,
8791,1,1,65,75,bg,53,/,Kaitlyn,940,TRUE,
8791,1,1,66,74,bg,53,/,Layla,705,TRUE,
8791,1,1,67,48,bg,53,/,Emma,672,TRUE,
8791,1,1,68,10,bg,53,/,Alice,646,TRUE,
8791,1,1,69,31,bg,53,/,Mia,727,TRUE,
8791,1,1,70,41,bg,53,/,Rachel,891,TRUE,
8791,1,1,71,92,bg,53,/,Daniella,866,TRUE,
8791,1,1,72,42,bg,53,/,Olivia,759,TRUE,
8791,1,1,73,57,bg,53,/,Rihanna,778,TRUE,
8791,1,1,74,86,bg,53,/,Charlotte,700,TRUE,
8791,1,1,75,94,bg,53,/,Jill,1221,TRUE,
8791,1,1,76,55,bb,44,Z,William,833,TRUE,
8791,1,1,77,77,bb,44,Z,Daniel,780,TRUE,
8791,1,1,78,45,bb,44,Z,Cameron,1026,TRUE,
8791,1,1,79,43,bb,44,Z,Clark,736,TRUE,
8791,1,1,80,68,bb,44,Z,Adam,647,TRUE,
8791,1,1,81,89,bb,44,Z,Hector,738,TRUE,
8791,1,1,82,26,bb,44,Z,Arthur,713,TRUE,
8791,1,1,83,8,bb,44,Z,Paul,722,TRUE,
8791,1,1,84,90,bb,44,Z,Alexander,797,TRUE,
8791,1,1,85,47,bb,44,Z,Anthony,651,TRUE,
8791,1,1,86,93,bb,44,Z,Andrew,663,TRUE,
8791,1,1,87,33,bb,53,/,Gabe,899,FALSE,
8791,1,1,88,61,bb,44,Z,Stephen,664,TRUE,
8791,1,1,89,50,bb,44,Z,Jack,694,TRUE,
8791,1,1,90,49,bb,44,Z,Kyle,957,TRUE,
8791,1,1,91,84,bb,44,Z,Carl,725,TRUE,
8791,1,1,92,88,bb,44,Z,Richard,688,TRUE,
8791,1,1,93,17,bb,44,Z,Lance,769,TRUE,
8791,1,1,94,79,bb,44,Z,Peter,691,TRUE,
8791,1,1,95,44,bb,44,Z,Brian,771,TRUE,
8791,1,1,96,36,bb,44,Z,Ethan,1117,TRUE,
8791,1,1,97,21,bb,44,Z,Simon,652,TRUE,
8791,1,1,98,58,bb,44,Z,Marc,875,TRUE,
8791,1,1,99,95,bb,44,Z,Liam,1107,TRUE,
8791,1,1,100,98,e,3,2,rec,5200,FALSE,
8791,1,1,101,99,e,3,2,sex,3092,FALSE,
8791,1,1,103,100,e,-1,Chinese,Please indicate your race:,14143,TRUE,
8791,1,1,103,101,e,-1,22,Please indicate your age:,2899,TRUE,
8791,1,1,104,102,e,-1,1,Please indicate how much exposure you have to children in a typical week in hours:,14556,TRUE,
8791,1,1,105,103,e,57,SPACE,debrief,89518,TRUE,
