Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5480,1,1,1,1,e,57,SPACE,"Inst.bmp",28311,True
5480,1,1,2,53,gg,53,/,"Brittney",553,True
5480,1,1,3,82,gg,53,/,"Elizabeth",919,True
5480,1,1,4,55,gg,53,/,"Paula",643,True
5480,1,1,5,41,gg,53,/,"Grace",909,True
5480,1,1,6,34,gg,53,/,"Charlotte",644,True
5480,1,1,7,90,gg,53,/,"Joanne",719,True
5480,1,1,8,73,gg,53,/,"Heather",880,True
5480,1,1,9,7,gg,53,/,"Eve",1372,True
5480,1,1,10,9,gg,53,/,"Penny",1575,True
5480,1,1,11,85,gg,53,/,"Christina",781,True
5480,1,1,12,96,gg,53,/,"Daniella",594,True
5480,1,1,13,12,gg,53,/,"Hailey",663,True
5480,1,1,14,79,gg,53,/,"Alexandra",715,True
5480,1,1,15,47,gg,53,/,"Cindy",815,True
5480,1,1,16,62,gg,53,/,"Brianna",527,True
5480,1,1,17,30,gg,53,/,"Scarlett",734,True
5480,1,1,18,40,gg,53,/,"Olivia",646,True
5480,1,1,19,71,gg,53,/,"Bella",1139,True
5480,1,1,20,86,gg,53,/,"Lucy",2448,True
5480,1,1,21,64,gg,53,/,"Michelle",904,True
5480,1,1,22,28,gg,53,/,"Samantha",595,True
5480,1,1,23,36,gg,53,/,"Alice",884,True
5480,1,1,24,26,gg,53,/,"Joy",950,True
5480,1,1,25,56,gg,53,/,"Lillian",634,True
5480,1,1,26,77,gb,44,Z,"David",640,True
5480,1,1,27,88,gb,44,Z,"Clark",756,True
5480,1,1,28,92,gb,44,Z,"Josh",702,True
5480,1,1,29,95,gb,44,Z,"Richard",601,True
5480,1,1,30,83,gb,44,Z,"Bobby",834,True
5480,1,1,31,20,gb,44,Z,"Erik",778,True
5480,1,1,32,11,gb,44,Z,"Stephen",875,True
5480,1,1,33,54,gb,53,/,"Oliver",636,False
5480,1,1,34,78,gb,44,Z,"Victor",1528,True
5480,1,1,35,5,gb,44,Z,"Lucas",952,True
5480,1,1,36,4,gb,44,Z,"Hector",1200,True
5480,1,1,37,43,gb,44,Z,"Michael",578,True
5480,1,1,38,75,gb,44,Z,"Edward",660,True
5480,1,1,39,74,gb,44,Z,"Scott",861,True
5480,1,1,40,67,gb,44,Z,"Marc",601,True
5480,1,1,41,81,gb,44,Z,"Samuel",673,True
5480,1,1,42,50,gb,44,Z,"Mike",712,True
5480,1,1,43,69,gb,53,/,"William",550,False
5480,1,1,44,14,gb,44,Z,"Timothy",596,True
5480,1,1,45,70,gb,44,Z,"Daniel",670,True
5480,1,1,46,17,gb,44,Z,"Lance",685,True
5480,1,1,47,97,gb,44,Z,"Jack",572,True
5480,1,1,48,25,gb,44,Z,"Anthony",739,True
5480,1,1,49,58,gb,44,Z,"Harold",654,True
5480,1,1,52,32,bg,53,/,"Kaitlyn",562,True
5480,1,1,53,6,bg,53,/,"Isabella",748,True
5480,1,1,54,94,bg,53,/,"Nicole",717,True
5480,1,1,55,42,bg,53,/,"Anna",538,True
5480,1,1,56,68,bg,53,/,"Jill",755,True
5480,1,1,57,21,bg,53,/,"Stephanie",658,True
5480,1,1,58,49,bg,53,/,"Wendy",613,True
5480,1,1,59,3,bg,53,/,"Layla",1291,True
5480,1,1,60,87,bg,53,/,"Natalie",640,True
5480,1,1,61,35,bg,53,/,"Diana",571,True
5480,1,1,62,15,bg,53,/,"Emma",572,True
5480,1,1,63,66,bg,53,/,"Mary",552,True
5480,1,1,64,89,bg,53,/,"Kaylee",1023,True
5480,1,1,65,39,bg,53,/,"Tamara",683,True
5480,1,1,66,13,bg,53,/,"Victoria",671,True
5480,1,1,67,22,bg,53,/,"Sarah",665,True
5480,1,1,68,19,bg,53,/,"Claire",667,True
5480,1,1,69,93,bg,53,/,"Gabriella",730,True
5480,1,1,70,46,bg,53,/,"Amelia",606,True
5480,1,1,71,52,bg,53,/,"Alyssa",628,True
5480,1,1,72,91,bg,53,/,"Rihanna",1330,True
5480,1,1,73,72,bg,53,/,"Tiffany",576,True
5480,1,1,74,84,bg,44,Z,"Rachel",1306,False
5480,1,1,75,51,bg,44,Z,"Carmen",7403,False
5480,1,1,76,24,bb,44,Z,"Ryan",678,True
5480,1,1,77,29,bb,44,Z,"Gabe",909,True
