Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8765,1,1,1,1,e,57,SPACE,Inst,87937,TRUE,
8765,1,1,2,96,gg,53,/,Rihanna,397,TRUE,
8765,1,1,3,52,gg,53,/,Tiffany,576,TRUE,
8765,1,1,4,6,gg,44,Z,Claire,2003,FALSE,
8765,1,1,5,97,gg,53,/,Layla,436,TRUE,
8765,1,1,6,64,gg,53,/,Lillian,1099,TRUE,
8765,1,1,7,36,gg,53,/,Brianna,463,TRUE,
8765,1,1,8,3,gg,44,Z,Scarlett,4505,FALSE,
8765,1,1,9,30,gg,53,/,Nicole,698,TRUE,
8765,1,1,10,66,gg,53,/,Tamara,652,TRUE,
8765,1,1,11,51,gg,53,/,Cindy,508,TRUE,
8765,1,1,12,87,gg,53,/,Elizabeth,786,TRUE,
8765,1,1,13,7,gg,53,/,Joanne,650,TRUE,
8765,1,1,14,62,gg,53,/,Eve,481,TRUE,
8765,1,1,15,12,gg,53,/,Alyssa,582,TRUE,
8765,1,1,16,85,gg,53,/,Sarah,1050,TRUE,
8765,1,1,17,83,gg,53,/,Olivia,441,TRUE,
8765,1,1,18,58,gg,44,Z,Emma,553,FALSE,
8765,1,1,19,19,gg,53,/,Anna,556,TRUE,
8765,1,1,20,15,gg,44,Z,Grace,691,FALSE,
8765,1,1,21,55,gg,44,Z,Rachel,493,FALSE,
8765,1,1,22,43,gg,53,/,Lucy,459,TRUE,
8765,1,1,23,44,gg,53,/,Daniella,584,TRUE,
8765,1,1,24,47,gg,53,/,Alexandra,217,TRUE,
8765,1,1,25,50,gg,53,/,Samantha,265,TRUE,
8765,1,1,26,38,gb,44,Z,Nathan,930,TRUE,
8765,1,1,27,79,gb,44,Z,Brian,571,TRUE,
8765,1,1,28,72,gb,44,Z,John,855,TRUE,
8765,1,1,29,13,gb,44,Z,Gary,2085,TRUE,
8765,1,1,30,74,gb,44,Z,Lucas,496,TRUE,
8765,1,1,31,37,gb,44,Z,Samuel,628,TRUE,
8765,1,1,32,88,gb,44,Z,Alexander,722,TRUE,
8765,1,1,33,26,gb,44,Z,Arthur,817,TRUE,
8765,1,1,34,2,gb,53,/,Oliver,2306,FALSE,
8765,1,1,35,9,gb,44,Z,Andrew,984,TRUE,
8765,1,1,36,31,gb,44,Z,Timothy,981,TRUE,
8765,1,1,37,14,gb,44,Z,Edward,1263,TRUE,
8765,1,1,38,67,gb,44,Z,Kelvin,417,TRUE,
8765,1,1,39,40,gb,44,Z,Lance,664,TRUE,
8765,1,1,40,89,gb,53,/,Harold,684,FALSE,
8765,1,1,41,59,gb,53,/,Kyle,473,FALSE,
8765,1,1,42,70,gb,44,Z,Gabe,625,TRUE,
8765,1,1,43,27,gb,44,Z,Marc,568,TRUE,
8765,1,1,44,29,gb,53,/,Cameron,643,FALSE,
8765,1,1,45,76,gb,53,/,Thomas,589,FALSE,
8765,1,1,46,92,gb,44,Z,Victor,757,TRUE,
8765,1,1,47,8,gb,53,/,Scott,951,FALSE,
8765,1,1,48,23,gb,53,/,Josh,558,FALSE,
8765,1,1,49,91,gb,44,Z,Erik,198,TRUE,
8765,1,1,52,28,bg,53,/,Amelia,737,TRUE,
8765,1,1,53,94,bg,44,Z,Kaitlyn,507,FALSE,
8765,1,1,54,54,bg,53,/,Paula,415,TRUE,
8765,1,1,55,57,bg,44,Z,Charlotte,519,FALSE,
8765,1,1,56,90,bg,53,/,Bella,432,TRUE,
