Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8803,1,1,58,38,bg,53,/,Anna,637,TRUE,
8803,1,1,59,49,bg,53,/,Wendy,651,TRUE,
8803,1,1,60,13,bg,53,/,Lucy,799,TRUE,
8803,1,1,61,83,bg,53,/,Amelia,767,TRUE,
8803,1,1,62,51,bg,53,/,Eve,817,TRUE,
8803,1,1,63,65,bg,53,/,Jill,730,TRUE,
8803,1,1,64,28,bg,53,/,Diana,633,TRUE,
8803,1,1,65,29,bg,53,/,Samantha,639,TRUE,
8803,1,1,66,58,bg,53,/,Alexandra,760,TRUE,
8803,1,1,67,62,bg,53,/,Alice,649,TRUE,
8803,1,1,68,97,bg,53,/,Bella,581,TRUE,
8803,1,1,69,76,bg,53,/,Claire,611,TRUE,
8803,1,1,70,15,bg,53,/,Isabella,673,TRUE,
8803,1,1,71,59,bg,53,/,Penny,737,TRUE,
8803,1,1,72,4,bg,53,/,Kaitlyn,1364,TRUE,
8803,1,1,73,66,bg,53,/,Carmen,597,TRUE,
8803,1,1,74,68,bg,53,/,Erica,534,TRUE,
8803,1,1,75,39,bg,53,/,Grace,571,TRUE,
8803,1,1,76,84,bb,44,Z,Isaac,642,TRUE,
8803,1,1,77,5,bb,44,Z,David,1445,TRUE,
8803,1,1,78,9,bb,44,Z,Josh,828,TRUE,
8803,1,1,79,67,bb,44,Z,Arthur,699,TRUE,
8803,1,1,80,7,bb,44,Z,Richard,1079,TRUE,
8803,1,1,81,24,bb,44,Z,Alexander,760,TRUE,
8803,1,1,82,80,bb,44,Z,Samuel,755,TRUE,
8803,1,1,83,90,bb,44,Z,Jack,622,TRUE,
8803,1,1,84,54,bb,44,Z,John,543,TRUE,
8803,1,1,85,19,bb,44,Z,Marc,621,TRUE,
8803,1,1,86,89,bb,44,Z,Scott,598,TRUE,
8803,1,1,87,46,bb,44,Z,Stephen,817,TRUE,
8803,1,1,88,16,bb,44,Z,Lance,1062,TRUE,
8803,1,1,89,18,bb,44,Z,Peter,665,TRUE,
8803,1,1,90,36,bb,44,Z,Nicholas,591,TRUE,
8803,1,1,91,6,bb,44,Z,Paul,1083,TRUE,
8803,1,1,92,35,bb,44,Z,Simon,606,TRUE,
8803,1,1,93,37,bb,44,Z,Evan,590,TRUE,
8803,1,1,94,57,bb,44,Z,Oliver,775,TRUE,
8803,1,1,95,47,bb,44,Z,Timothy,767,TRUE,
8803,1,1,96,77,bb,44,Z,Michael,594,TRUE,
8803,1,1,97,12,bb,44,Z,Lucas,734,TRUE,
8803,1,1,98,91,bb,44,Z,Cameron,860,TRUE,
8803,1,1,99,43,bb,44,Z,Ethan,621,TRUE,
8803,1,1,100,98,e,3,2,rec,6860,FALSE,
8803,1,1,101,99,e,2,1,sex,2102,TRUE,
8803,1,1,103,100,e,-1,african descent (like all humans),Please indicate your race:,25820,TRUE,
8803,1,1,103,101,e,-1,19,Please indicate your age:,3925,TRUE,
8803,1,1,104,102,e,-1,2,Please indicate how much exposure you have to children in a typical week in hours:,7837,TRUE,
