Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8769,1,1,1,1,e,57,SPACE,Inst,33608,TRUE,
8769,1,1,2,82,gg,44,Z,Lillian,931,FALSE,
8769,1,1,3,51,gg,53,/,Mia,1275,TRUE,
8769,1,1,4,89,gg,44,Z,Carmen,827,FALSE,
8769,1,1,5,60,gg,53,/,Rachel,849,TRUE,
8769,1,1,6,69,gg,53,/,Samantha,816,TRUE,
8769,1,1,7,58,gg,44,Z,Scarlett,917,FALSE,
8769,1,1,8,61,gg,53,/,Natalie,653,TRUE,
8769,1,1,9,90,gg,53,/,Lucy,666,TRUE,
8769,1,1,10,35,gg,53,/,Alyssa,814,TRUE,
8769,1,1,11,87,gg,53,/,Olivia,700,TRUE,
8769,1,1,12,3,gg,44,Z,Layla,2003,FALSE,
8769,1,1,13,5,gg,44,Z,Brianna,1218,FALSE,
8769,1,1,14,66,gg,53,/,Gabriella,654,TRUE,
8769,1,1,15,54,gg,53,/,Isabella,798,TRUE,
8769,1,1,16,95,gg,53,/,Elizabeth,788,TRUE,
8769,1,1,17,97,gg,53,/,Alexandra,578,TRUE,
8769,1,1,18,14,gg,53,/,Brittney,898,TRUE,
8769,1,1,19,85,gg,53,/,Kaylee,747,TRUE,
8769,1,1,20,26,gg,53,/,Hailey,783,TRUE,
8769,1,1,21,45,gg,53,/,Anna,688,TRUE,
8769,1,1,22,37,gg,44,Z,Joy,674,FALSE,
8769,1,1,23,55,gg,53,/,Victoria,660,TRUE,
8769,1,1,24,94,gg,53,/,Charlotte,1147,TRUE,
8769,1,1,25,25,gg,44,Z,Heather,841,FALSE,
8769,1,1,26,19,gb,44,Z,Ryan,902,TRUE,
8769,1,1,27,70,gb,44,Z,Clark,1071,TRUE,
8769,1,1,28,8,gb,44,Z,Jack,1159,TRUE,
8769,1,1,29,86,gb,44,Z,John,788,TRUE,
8769,1,1,30,76,gb,44,Z,Peter,719,TRUE,
8769,1,1,31,77,gb,44,Z,Daniel,825,TRUE,
8769,1,1,32,39,gb,44,Z,Cameron,1056,TRUE,
8769,1,1,33,9,gb,44,Z,Marc,1408,TRUE,
8769,1,1,34,72,gb,53,/,Lance,702,FALSE,
8769,1,1,35,11,gb,44,Z,Thomas,858,TRUE,
8769,1,1,36,57,gb,44,Z,Harold,745,TRUE,
8769,1,1,37,65,gb,44,Z,Carl,849,TRUE,
8769,1,1,38,27,gb,44,Z,Gabe,1206,TRUE,
8769,1,1,39,4,gb,44,Z,Mike,1587,TRUE,
8769,1,1,40,12,gb,44,Z,Christian,1998,TRUE,
8769,1,1,41,75,gb,53,/,Alexander,591,FALSE,
8769,1,1,42,47,gb,44,Z,Timothy,1204,TRUE,
8769,1,1,43,50,gb,44,Z,Adam,829,TRUE,
8769,1,1,44,80,gb,44,Z,David,628,TRUE,
8769,1,1,45,43,gb,44,Z,Brett,940,TRUE,
8769,1,1,46,52,gb,44,Z,Josh,744,TRUE,
8769,1,1,47,23,gb,44,Z,Nicholas,811,TRUE,
8769,1,1,48,44,gb,44,Z,Victor,717,TRUE,
8769,1,1,49,42,gb,44,Z,Gary,1221,TRUE,
8769,1,1,52,33,bg,44,Z,Jill,716,FALSE,
8769,1,1,53,24,bg,53,/,Nicole,986,TRUE,
8769,1,1,54,92,bg,53,/,Eve,830,TRUE,
8769,1,1,55,84,bg,44,Z,Paula,812,FALSE,
8769,1,1,56,63,bg,53,/,Tiffany,868,TRUE,
8769,1,1,57,17,bg,53,/,Erica,867,TRUE,
8769,1,1,58,59,bg,53,/,Sarah,934,TRUE,
8769,1,1,59,73,bg,53,/,Mary,864,TRUE,
8769,1,1,60,79,bg,53,/,Stephanie,705,TRUE,
8769,1,1,61,40,bg,53,/,Rihanna,718,TRUE,
8769,1,1,62,32,bg,53,/,Diana,998,TRUE,
8769,1,1,63,15,bg,53,/,Emma,1077,TRUE,
8769,1,1,64,22,bg,53,/,Kaitlyn,1528,TRUE,
8769,1,1,65,13,bg,53,/,Christina,1094,TRUE,
8769,1,1,66,71,bg,44,Z,Penny,1515,FALSE,
8769,1,1,67,53,bg,53,/,Daniella,698,TRUE,
8769,1,1,68,21,bg,53,/,Bella,1001,TRUE,
8769,1,1,69,62,bg,44,Z,Joanne,763,FALSE,
8769,1,1,70,96,bg,53,/,Grace,836,TRUE,
8769,1,1,71,91,bg,53,/,Wendy,1207,TRUE,
8769,1,1,72,36,bg,53,/,Alice,645,TRUE,
