Subj,Cond,Block,Trial,Order,!Code,Resp,Name,Stim,RT,Correct,
8800,1,1,1,1,e,57,SPACE,Inst,57165,TRUE,
8800,1,1,2,29,gg,53,/,Natalie,597,TRUE,
8800,1,1,3,75,gg,53,/,Tamara,589,TRUE,
8800,1,1,4,43,gg,53,/,Heather,664,TRUE,
8800,1,1,5,91,gg,53,/,Alice,580,TRUE,
8800,1,1,6,44,gg,53,/,Anna,621,TRUE,
8800,1,1,7,13,gg,53,/,Joanne,930,TRUE,
8800,1,1,8,34,gg,53,/,Lucy,658,TRUE,
8800,1,1,9,90,gg,53,/,Brittney,696,TRUE,
8800,1,1,10,51,gg,53,/,Alyssa,537,TRUE,
8800,1,1,11,84,gg,53,/,Christina,627,TRUE,
8800,1,1,12,82,gg,53,/,Nicole,675,TRUE,
8800,1,1,13,49,gg,53,/,Rachel,598,TRUE,
8800,1,1,14,64,gg,53,/,Kaitlyn,927,TRUE,
8800,1,1,15,41,gg,53,/,Tiffany,650,TRUE,
8800,1,1,16,47,gg,53,/,Lillian,862,TRUE,
8800,1,1,17,37,gg,53,/,Victoria,570,TRUE,
8800,1,1,18,67,gg,53,/,Brianna,1611,TRUE,
8800,1,1,19,25,gg,53,/,Charlotte,594,TRUE,
8800,1,1,20,93,gg,53,/,Scarlett,652,TRUE,
8800,1,1,21,92,gg,53,/,Claire,563,TRUE,
8800,1,1,22,79,gg,53,/,Sarah,575,TRUE,
8800,1,1,23,28,gg,53,/,Wendy,739,TRUE,
8800,1,1,24,52,gg,53,/,Bella,602,TRUE,
8800,1,1,25,53,gg,53,/,Daniella,537,TRUE,
8800,1,1,26,73,gb,44,Z,Scott,530,TRUE,
8800,1,1,27,23,gb,44,Z,Simon,862,TRUE,
8800,1,1,28,45,gb,44,Z,Kyle,747,TRUE,
8800,1,1,29,9,gb,44,Z,Gabe,1113,TRUE,
8800,1,1,30,89,gb,44,Z,Hector,475,TRUE,
8800,1,1,31,21,gb,44,Z,Isaac,686,TRUE,
8800,1,1,32,17,gb,44,Z,Carl,962,TRUE,
8800,1,1,33,31,gb,44,Z,Paul,716,TRUE,
