Subj,Cond,Block,Trial,Order,Code,Resp,Name,Stim,RT,Correct
5619,1,1,1,1,e,57,SPACE,"Inst.bmp",7687,True
5619,1,1,2,77,gg,53,/,"Bella",996,True
5619,1,1,3,41,gg,53,/,"Tiffany",1717,True
5619,1,1,4,73,gg,53,/,"Rachel",755,True
5619,1,1,5,57,gg,53,/,"Samantha",673,True
5619,1,1,6,53,gg,44,Z,"Anna",948,False
5619,1,1,7,96,gg,53,/,"Victoria",794,True
5619,1,1,8,8,gg,53,/,"Lillian",1227,True
5619,1,1,9,86,gg,53,/,"Tamara",738,True
5619,1,1,10,48,gg,53,/,"Penny",1160,True
5619,1,1,11,42,gg,44,Z,"Daniella",551,False
5619,1,1,12,16,gg,53,/,"Amelia",1040,True
5619,1,1,13,84,gg,53,/,"Elizabeth",591,True
5619,1,1,14,89,gg,53,/,"Wendy",734,True
5619,1,1,15,65,gg,53,/,"Eve",802,True
5619,1,1,16,63,gg,53,/,"Cindy",1123,True
5619,1,1,17,35,gg,53,/,"Gabriella",763,True
5619,1,1,18,47,gg,44,Z,"Alexandra",822,False
5619,1,1,19,20,gg,53,/,"Brittney",877,True
5619,1,1,20,54,gg,53,/,"Heather",982,True
5619,1,1,21,61,gg,53,/,"Scarlett",1226,True
5619,1,1,22,76,gg,53,/,"Grace",586,True
5619,1,1,23,10,gg,53,/,"Nicole",906,True
5619,1,1,24,94,gg,53,/,"Alyssa",682,True
5619,1,1,25,81,gg,53,/,"Rihanna",723,True
5619,1,1,26,67,gb,44,Z,"John",691,True
5619,1,1,27,79,gb,44,Z,"Carl",656,True
5619,1,1,28,23,gb,44,Z,"Cameron",734,True
5619,1,1,29,9,gb,44,Z,"Josh",779,True
5619,1,1,30,66,gb,44,Z,"Clark",1011,True
5619,1,1,31,21,gb,44,Z,"Lance",673,True
5619,1,1,32,70,gb,44,Z,"Brian",738,True
5619,1,1,33,40,gb,44,Z,"Adam",862,True
5619,1,1,34,68,gb,44,Z,"Nathan",888,True
5619,1,1,35,55,gb,44,Z,"Mike",839,True
5619,1,1,36,44,gb,44,Z,"Richard",1327,True
5619,1,1,37,4,gb,44,Z,"Liam",1729,True
5619,1,1,38,28,gb,44,Z,"Marc",663,True
5619,1,1,39,3,gb,44,Z,"Kyle",1953,True
5619,1,1,40,34,gb,44,Z,"Christian",736,True
5619,1,1,41,25,gb,44,Z,"David",747,True
5619,1,1,42,62,gb,44,Z,"Bobby",803,True
5619,1,1,43,12,gb,44,Z,"Charles",867,True
5619,1,1,44,91,gb,44,Z,"Paul",524,True
5619,1,1,45,92,gb,44,Z,"Gary",655,True
5619,1,1,46,7,gb,44,Z,"Samuel",835,True
5619,1,1,47,37,gb,44,Z,"Evan",1219,True
5619,1,1,48,30,gb,44,Z,"Anthony",725,True
5619,1,1,49,85,gb,44,Z,"Arthur",569,True
5619,1,1,52,26,bg,53,/,"Carmen",1224,True
5619,1,1,53,56,bg,53,/,"Mia",934,True
5619,1,1,54,71,bg,53,/,"Michelle",708,True
5619,1,1,55,11,bg,53,/,"Emma",887,True
5619,1,1,56,93,bg,53,/,"Hailey",696,True
5619,1,1,57,32,bg,53,/,"Joanne",831,True
5619,1,1,58,78,bg,53,/,"Joy",709,True
5619,1,1,59,97,bg,53,/,"Brianna",744,True
5619,1,1,60,83,bg,53,/,"Natalie",1274,True
5619,1,1,61,2,bg,53,/,"Claire",2564,True
5619,1,1,62,24,bg,53,/,"Kaitlyn",944,True
5619,1,1,63,33,bg,53,/,"Mary",974,True
5619,1,1,64,59,bg,53,/,"Stephanie",1477,True
5619,1,1,65,46,bg,53,/,"Erica",890,True
5619,1,1,66,58,bg,53,/,"Sarah",609,True
5619,1,1,67,39,bg,53,/,"Jill",872,True
5619,1,1,68,13,bg,53,/,"Christina",898,True
5619,1,1,69,69,bg,53,/,"Kaylee",661,True
5619,1,1,70,52,bg,53,/,"Layla",1319,True
5619,1,1,71,43,bg,53,/,"Isabella",907,True
5619,1,1,72,90,bg,53,/,"Diana",955,True
5619,1,1,73,87,bg,53,/,"Lucy",918,True
5619,1,1,74,22,bg,53,/,"Olivia",1029,True
5619,1,1,75,15,bg,53,/,"Alice",960,True
5619,1,1,76,88,bb,44,Z,"Edward",664,True
5619,1,1,77,51,bb,44,Z,"Erik",1423,True
5619,1,1,78,74,bb,44,Z,"Victor",765,True
5619,1,1,79,49,bb,44,Z,"William",1408,True
5619,1,1,80,29,bb,44,Z,"Oliver",1029,True
5619,1,1,81,14,bb,44,Z,"Lucas",792,True
5619,1,1,82,36,bb,44,Z,"Ethan",870,True
5619,1,1,83,18,bb,44,Z,"Gabe",937,True
5619,1,1,84,6,bb,44,Z,"Isaac",844,True
5619,1,1,85,27,bb,44,Z,"Jack",972,True
5619,1,1,86,5,bb,44,Z,"Nicholas",845,True
5619,1,1,87,75,bb,44,Z,"Harold",897,True
5619,1,1,88,50,bb,53,/,"Kelvin",3008,False
5619,1,1,89,72,bb,44,Z,"Hector",985,True
5619,1,1,90,64,bb,44,Z,"Ryan",703,True
5619,1,1,91,82,bb,44,Z,"Timothy",666,True
5619,1,1,92,17,bb,44,Z,"Stephen",1409,True
5619,1,1,93,38,bb,44,Z,"Michael",699,True
5619,1,1,94,95,bb,44,Z,"Brett",609,True
5619,1,1,95,45,bb,44,Z,"Thomas",1410,True
5619,1,1,96,60,bb,44,Z,"Alexander",844,True
5619,1,1,97,80,bb,44,Z,"Daniel",1791,True
5619,1,1,98,19,bb,44,Z,"Peter",820,True
5619,1,1,99,31,bb,44,Z,"Simon",832,True
5619,1,1,100,98,e,2,2,"rec.bmp",2307,False
5619,1,1,101,99,e,2,2,"sex.bmp",4465,False
5619,1,1,103,100,e,-1,white,"Please indicate your race:",3200,True
5619,1,1,103,101,e,-1,29,"Please indicate your age:",1643,True
5619,1,1,104,102,e,-1,0,"Please indicate how much exposure you have to children in a typical week in hours:",11455,True
5619,1,1,105,103,e,57,SPACE,"debrief.bmp",2043,True
